wsl_unix_time_s,connected,rx_count,crc_errors,last_rtt_ms,estimated_one_way_ms,wall_clock_delta_ms,last_state_age_s,scan_count_this_window,odom_count_this_window,nonzero_cmd_vel_count_this_window
1784377401.122,True,21853,0,108.40034100010598,54.20017050005299,510.5588436126709,0.0013158321380615234,10,9,0
1784377402.122,True,21862,0,8.52426400024342,4.26213200012171,529.9983024597168,0.03304314613342285,9,10,0
1784377403.122,True,21871,0,108.78723399991941,54.393616999959704,547.9254722595215,0.07198381423950195,9,9,0
1784377404.123,True,21881,0,5.821699000080116,2.910849500040058,569.4210529327393,0.006084918975830078,10,9,0
1784377405.122,True,21890,0,5.890439000268088,2.945219500134044,588.2904529571533,0.05846595764160156,9,10,0
1784377406.122,True,21899,0,5.3461269999388605,2.6730634999694303,606.081485748291,0.0978245735168457,9,9,0
1784377407.122,True,21909,0,107.7379349999319,53.86896749996595,627.2194385528564,0.036310434341430664,10,10,0
1784377408.122,True,21924,0,6.374680000135413,3.1873400000677066,30.35426139831543,0.05195116996765137,10,10,0
1784377409.122,True,21933,0,7.680027999867889,3.8400139999339444,48.311710357666016,0.09027791023254395,9,9,0
1784377410.122,True,21943,0,110.54302200000166,55.27151100000083,69.3504810333252,0.021158456802368164,10,10,0
1784377411.122,True,21952,0,8.212202999857254,4.106101499928627,87.7847671508789,0.060477256774902344,9,9,0
1784377412.122,True,21961,0,110.00666500012812,55.00333250006406,107.47504234313965,0.0977487564086914,9,9,0
1784377413.121,True,21971,0,110.80897300007564,55.40448650003782,127.79998779296875,0.029566287994384766,10,10,0
1784377414.122,True,21980,0,109.98061300006157,54.99030650003078,146.58164978027344,0.0705869197845459,9,9,0
1784377415.123,True,21990,0,110.1410430001124,55.0705215000562,167.66667366027832,0.011879920959472656,10,9,0
1784377416.123,True,21999,0,108.61854199993104,54.30927099996552,185.37068367004395,0.05895519256591797,9,10,0
1784377417.122,True,22008,0,107.70145100013906,53.85072550006953,203.85313034057617,0.10430479049682617,9,9,0
1784377418.122,True,22018,0,108.21088899956521,54.10544449978261,224.59650039672852,0.0364232063293457,10,10,0
1784377419.122,True,22027,0,6.7898569996032165,3.3949284998016083,244.20166015625,0.08180451393127441,9,9,0
1784377420.123,True,22037,0,113.00446299992473,56.50223149996236,267.0412063598633,0.020085811614990234,10,10,0
1784377421.123,True,22046,0,8.724916999653942,4.362458499826971,282.9251289367676,0.05553078651428223,9,9,0
1784377422.122,True,22055,0,6.1152349999247235,3.0576174999623618,302.3831844329834,0.1003880500793457,9,9,0
1784377423.122,True,22065,0,107.74616400021841,53.87308200010921,322.71862030029297,0.034635305404663086,10,10,0
1784377424.122,True,22074,0,5.85217499974533,2.926087499872665,341.80760383605957,0.07191967964172363,9,9,0
1784377425.122,True,22084,0,5.849728000157484,2.924864000078742,362.83230781555176,0.009516716003417969,10,9,0
1784377426.122,True,22093,0,8.33527500026321,4.167637500131605,381.9928169250488,0.04612874984741211,9,10,0
1784377427.123,True,22102,0,110.77751599987096,55.38875799993548,400.1476764678955,0.09053587913513184,9,9,0
1784377428.122,True,22112,0,8.84351400009109,4.421757000045545,421.57649993896484,0.017198562622070312,10,10,0
1784377429.122,True,22121,0,5.730567000227893,2.8652835001139465,440.5827522277832,0.06025505065917969,9,9,0
1784377430.122,True,22130,0,110.01212400014992,55.00606200007496,459.8262310028076,0.10104012489318848,9,9,0
1784377431.123,True,22140,0,109.65248999991672,54.82624499995836,481.08601570129395,0.013236045837402344,10,9,0
1784377432.122,True,22149,0,109.95519400012199,54.977597000060996,499.90391731262207,0.05161309242248535,9,10,0
1784377433.122,True,22158,0,5.847894999988057,2.9239474999940285,518.8407897949219,0.09296965599060059,9,9,0
1784377434.123,True,22168,0,135.1583059999939,67.57915299999695,566.3518905639648,0.0034875869750976562,10,9,0
1784377435.122,True,22177,0,108.9937239999017,54.49686199995085,559.8106384277344,0.04636836051940918,9,10,0
1784377436.121,True,22186,0,109.09646099980819,54.54823049990409,577.876091003418,0.09648418426513672,9,9,0
1784377437.122,True,22196,0,6.315370999800507,3.1576854999002535,598.6158847808838,0.03553366661071777,10,10,0
1784377438.122,True,22205,0,109.3162659999507,54.65813299997535,618.5548305511475,0.08212494850158691,9,9,0
1784377439.122,True,22215,0,5.232177000380034,2.616088500190017,638.6673450469971,0.021647930145263672,10,10,0
1784377440.121,True,22230,0,5.451874999835127,2.7259374999175634,36.46349906921387,0.05043458938598633,10,10,0
1784377441.122,True,22239,0,15.355965999788168,7.677982999894084,56.42056465148926,0.07405591011047363,9,9,0
