time_s,current_distance_m,closing_speed_mps,tcpa_s,dcpa_m,trigger_reason
20.746929798,0.9086299597101667,0.004835563816670407,4.0,0.8899853343427704,NONE
20.859517765,0.9080559291872614,0.005374751988985624,4.0,0.8874170704616943,NONE
20.860687398,0.9080559291872614,0.005374751988985624,4.0,0.8874170704616943,NONE
20.969143132,0.9080559291872614,0.005374751988985624,4.0,0.8874170704616943,NONE
20.969920426,0.907573202501578,0.005440836969611973,4.0,0.8866960821130153,NONE
21.089416036,0.907573202501578,0.005440836969611973,4.0,0.8866960821130153,NONE
21.089420028,0.907001364968105,0.005332408099159011,4.0,0.88653683192788,NONE
21.182451504,0.9065207603803966,0.0047980888248701095,4.0,0.8880308265320254,NONE
21.183985837,0.9065207603803966,0.0047980888248701095,4.0,0.8880308265320254,NONE
21.316652648,0.905950811870152,0.0053331517787783295,4.0,0.8854842617260061,NONE
21.318404604,0.905950811870152,0.0053331517787783295,4.0,0.8854842617260061,NONE
21.413442378,0.9055616650434699,0.005004975621656751,4.0,0.8863147332834885,NONE
21.414768469,0.9055616650434699,0.005004975621656751,4.0,0.8863147332834885,NONE
21.509115656,0.9049943520735717,0.004939807901815571,4.0,0.885984609372613,NONE
21.510378024,0.9049943520735717,0.004939807901815571,4.0,0.885984609372613,NONE
21.643180976,0.9049943520735717,0.004939807901815571,4.0,0.885984609372613,NONE
21.644476756,0.9044282571812261,0.004611590205797525,4.0,0.8866451739942388,NONE
21.73593225,0.9039526605640827,0.005494137974021716,4.0,0.8829261205679283,NONE
21.736640364,0.9039526605640827,0.005494137974021716,4.0,0.8829261205679283,NONE
21.882378403,0.9039526605640827,0.005494137974021716,4.0,0.8829261205679283,NONE
21.883175395,0.903477309532246,0.0052617787835527625,4.0,0.8833052454483847,NONE
21.975894736,0.9029145260145528,0.005643273173714614,4.0,0.8813452538770987,NONE
21.976624469,0.9029145260145528,0.005643273173714614,4.0,0.8813452538770987,NONE
22.073406835,0.9024413246812549,0.004965887433483739,4.0,0.8833568689502591,NONE
22.075022737,0.9024413246812549,0.004965887433483739,4.0,0.8833568689502591,NONE
22.217390252,0.9024413246812549,0.004965887433483739,4.0,0.8833568689502591,NONE
22.217419377,0.9019687456359271,0.0054006610238664324,4.0,0.8812942021994191,NONE
22.309119334,0.901408512883372,0.00514597945072255,4.0,0.881680640222185,NONE
22.309371553,0.901408512883372,0.00514597945072255,4.0,0.881680640222185,NONE
22.425860416,0.901408512883372,0.00514597945072255,4.0,0.881680640222185,NONE
22.425913062,0.9010555295251571,0.004698334901852856,4.0,0.8829772245389503,NONE
22.553724253,0.9010555295251571,0.004698334901852856,4.0,0.8829772245389503,NONE
22.553766873,0.9003802559798368,0.004925897248789009,4.0,0.8814610314986319,NONE
22.648086365,0.9003802559798368,0.004925897248789009,4.0,0.8814610314986319,NONE
22.649681431,0.8998238754533562,0.0048944677888895565,4.0,0.8810335548331465,NONE
22.773223154,0.8994441266185417,0.0049807686512700605,4.0,0.8803317464118021,NONE
22.774760392,0.8994441266185417,0.0049807686512700605,4.0,0.8803317464118021,NONE
22.886181696,0.8988902087441066,0.0046577051315107735,4.0,0.8809795003189443,NONE
22.887268618,0.8988902087441066,0.0046577051315107735,4.0,0.8809795003189443,NONE
22.987159485,0.8984248842200677,0.005375267483960414,4.0,0.877891067845916,NONE
22.988329346,0.8984248842200677,0.005375267483960414,4.0,0.877891067845916,NONE
23.109079629,0.8980758539939352,0.005004931043656152,4.0,0.8788967174380171,NONE
23.111325308,0.8980758539939352,0.005004931043656152,4.0,0.8788967174380171,NONE
23.220519842,0.8980758539939352,0.005004931043656152,4.0,0.8788967174380171,NONE
23.221346339,0.8974083982586739,0.0049397703809322254,4.0,0.8784654424449271,NONE
23.341846002,0.8970320908194428,0.005055676184807959,4.0,0.8776777446462966,NONE
