time_s,current_distance_m,closing_speed_mps,tcpa_s,dcpa_m,trigger_reason
14.588413897,0.9274037734058439,0.005361703751094505,4.0,0.9065944195238874,NONE
14.722177284,0.9274037734058439,0.005361703751094505,4.0,0.9065944195238874,NONE
14.722299762,0.926801425656353,0.00535293311028901,4.0,0.9060283832219761,NONE
14.815244876,0.926801425656353,0.00535293311028901,4.0,0.9060283832219761,NONE
14.815857764,0.9261329344177317,0.0053431701318883435,4.0,0.9054003106119073,NONE
14.911459492,0.9261329344177317,0.0053431701318883435,4.0,0.9054003106119073,NONE
14.912064202,0.9255989970986654,0.005335344516152212,4.0,0.9048987700693905,NONE
15.048249428,0.9255989970986654,0.005335344516152212,4.0,0.9048987700693905,NONE
15.049538584,0.9249992538344003,0.005326524527336924,4.0,0.9043355388335185,NONE
15.142364885,0.9245338381525179,0.005319650631834023,4.0,0.9038985776448802,NONE
15.142368376,0.9245338381525179,0.005319650631834023,4.0,0.9038985776448802,NONE
15.300365764,0.9240026196382205,0.004979795884377493,4.0,0.9046490302674829,NONE
15.301923403,0.9240026196382205,0.004979795884377493,4.0,0.9046490302674829,NONE
15.411225986,0.9240026196382205,0.004979795884377493,4.0,0.9046490302674829,NONE
15.411828676,0.9232730083964854,0.005300944048467024,4.0,0.9027151801489719,NONE
15.528911872,0.9232730083964854,0.005300944048467024,4.0,0.9027151801489719,NONE
15.532879771,0.9226771390027969,0.0061189413241989135,4.0,0.8990696811669919,NONE
15.643503424,0.9226771390027969,0.0061189413241989135,4.0,0.8990696811669919,NONE
15.645705541,0.9221483471087658,0.005944661451295938,4.0,0.8991925172186195,NONE
15.778018349,0.9221483471087658,0.005944661451295938,4.0,0.8991925172186195,NONE
15.779117313,0.9214892578988684,0.006180734951341557,4.0,0.8976619717478385,NONE
15.870318257,0.9209625867943391,0.005183994822950834,4.0,0.9008569664502634,NONE
15.870321249,0.9209625867943391,0.005183994822950834,4.0,0.9008569664502634,NONE
15.968797539,0.9209625867943391,0.005183994822950834,4.0,0.9008569664502634,NONE
15.969349444,0.9203706505800567,0.005585909851590923,4.0,0.8987640993514048,NONE
16.102515048,0.9198453050649021,0.00508531102205852,4.0,0.9001165489108461,NONE
16.103777728,0.9198453050649021,0.00508531102205852,4.0,0.9001165489108461,NONE
16.193833999,0.9198453050649021,0.00508531102205852,4.0,0.9001165489108461,NONE
16.195078727,0.9193207574366616,0.005732744371280112,4.0,0.897174057576997,NONE
16.326531769,0.918666593915696,0.005885281284112092,4.0,0.8959575364282487,NONE
16.326545532,0.918666593915696,0.005885281284112092,4.0,0.8959575364282487,NONE
16.438080026,0.918666593915696,0.005885281284112092,4.0,0.8959575364282487,NONE
16.440597806,0.9179483910799288,0.0053834661950708735,4.0,0.897113834694623,NONE
16.546564083,0.9179483910799288,0.0053834661950708735,4.0,0.897113834694623,NONE
16.546795855,0.917557083550615,0.005214304543580737,4.0,0.8973578003926529,NONE
16.656004749,0.917557083550615,0.005214304543580737,4.0,0.8973578003926529,NONE
16.657889942,0.9169059098095218,0.0050416109258020845,4.0,0.8973577863604421,NONE
16.801212335,0.916288889805106,0.005094808549150442,4.0,0.8965512298858027,NONE
16.801940562,0.916288889805106,0.005094808549150442,4.0,0.8965512298858027,NONE
16.89401357,0.916288889805106,0.005094808549150442,4.0,0.8965512298858027,NONE
16.89563069,0.9157706746560897,0.005329069844301764,4.0,0.8951604427358675,NONE
16.989970852,0.9152849618727857,0.005502676219435651,4.0,0.8940235225027015,NONE
16.989982819,0.9152849618727857,0.005502676219435651,4.0,0.8940235225027015,NONE
17.116422847,0.9147674566383192,0.005574857213187508,4.0,0.8932410527166718,NONE
17.116435013,0.9147674566383192,0.005574857213187508,4.0,0.8932410527166718,NONE
17.224365975,0.9140254248620651,0.005702376099106415,4.0,0.8920390311569089,NONE
17.226112787,0.9140254248620651,0.005702376099106415,4.0,0.8920390311569089,NONE
