"relative_path","file_type","size_bytes","sha256"
"experiments/3-3.全传感器避障实验/bags/controller_v4_full_sensor_bypass_20260717_static_box_fusion_b2/metadata.yaml","rosbag2_metadata","11629","619ddbc9183695c751822c4f7bf9b03d3ecf6567f905f5b5eff78f072e11599d"
"experiments/3-3.全传感器避障实验/bags/controller_v4_full_sensor_bypass_20260717_static_box_fusion_b3/controller_v4_full_sensor_bypass_20260717_static_box_fusion_b3_0.db3","rosbag2_sqlite3","9404416","9a9ee3f0f3c8d359f3d75a94642891f85abd58a8b86ff6fed9eb4dfcf7e995e7"
"experiments/3-3.全传感器避障实验/bags/controller_v4_full_sensor_bypass_20260717_static_box_fusion_b3/metadata.yaml","rosbag2_metadata","11629","e411d1c603e078611135ae3b6027e9085a9a36d5bbc14c45481e263562af353f"
"experiments/cooperative_avoidance_20260716/bags/ablation_fused_head_on_realtime_formal_trial_01/ablation_fused_head_on_realtime_formal_trial_01_0.db3","rosbag2_sqlite3","11583488","256d9fcf9902561723a2788ba2266ccc3854dfe548adb654a5739a179d2aeb87"
"experiments/cooperative_avoidance_20260716/bags/ablation_fused_head_on_realtime_formal_trial_01/metadata.yaml","rosbag2_metadata","12080","e71b6c36b50b2583de42d863d7a8c3c7e81098a629d33a1c7dbfdbc8886e75d0"
"experiments/cooperative_avoidance_20260716/bags/ablation_fused_head_on_realtime_formal_trial_02/ablation_fused_head_on_realtime_formal_trial_02_0.db3","rosbag2_sqlite3","8884224","28bf48e29d041fd94315f7e927e3d67416b2cd6bd43d8fe89920b5b1c7206fc5"
"experiments/cooperative_avoidance_20260716/bags/ablation_fused_head_on_realtime_formal_trial_02/metadata.yaml","rosbag2_metadata","12082","60aac33d3d9a7154cb1c31ff27327148817ede4a7a3e0720b06fbef7e37e037b"
"experiments/cooperative_avoidance_20260716/bags/ablation_fused_head_on_realtime_formal_trial_03/ablation_fused_head_on_realtime_formal_trial_03_0.db3","rosbag2_sqlite3","8835072","591de404bd99361d72ae5049b92d9612e5dbcc4b5948b07f221b05fbb2b55dce"
"experiments/cooperative_avoidance_20260716/bags/ablation_fused_head_on_realtime_formal_trial_03/metadata.yaml","rosbag2_metadata","12082","f8507c23ead3e3f6fe0415ddce72dd5763b0f20245ac979b1ca877371373f34e"
"experiments/cooperative_avoidance_20260716/bags/ablation_fused_head_on_realtime_formal_trial_04/ablation_fused_head_on_realtime_formal_trial_04_0.db3","rosbag2_sqlite3","8884224","2e0df659cf511338ecbedb56a1bced3828800eab5dda14a5e4838b2756df4459"
"experiments/cooperative_avoidance_20260716/bags/ablation_fused_head_on_realtime_formal_trial_04/metadata.yaml","rosbag2_metadata","12082","bf85c2020f175fee9b03a30d69fed5615c7a6b21ed256ec2deac7b6d715419d5"
"experiments/cooperative_avoidance_20260716/bags/ablation_fused_head_on_realtime_formal_trial_05/ablation_fused_head_on_realtime_formal_trial_05_0.db3","rosbag2_sqlite3","8933376","406686a87d83b345cc2b7fc1e7c05a6acba0f624f5d9750aee6a020b02328ca1"
"experiments/cooperative_avoidance_20260716/bags/ablation_fused_head_on_realtime_formal_trial_05/metadata.yaml","rosbag2_metadata","12082","ca50d9071ea37d513bd34e3b0b5174066e01cb5006f0c9cfe4a5565694c30900"
"experiments/cooperative_avoidance_20260716/bags/ablation_local_only_head_on_realtime_formal_trial_01/ablation_local_only_head_on_realtime_formal_trial_01_0.db3","rosbag2_sqlite3","14520320","514bdd32f50775b5509ee6884ccfdd68daa6e86deafe04535d44eca283ed8790"
"experiments/cooperative_avoidance_20260716/bags/ablation_local_only_head_on_realtime_formal_trial_01/metadata.yaml","rosbag2_metadata","12090","55042096adaa3e55b5988a3dc0fdc719a7223dc40d1980d948bb8f0cd0ab3807"
"experiments/cooperative_avoidance_20260716/bags/ablation_local_only_head_on_realtime_formal_trial_02/ablation_local_only_head_on_realtime_formal_trial_02_0.db3","rosbag2_sqlite3","7143424","f03a957cf147c76fdaf7e26e99c3276212e1ca8e4db447cf3b7b0f45e0769b80"
"experiments/cooperative_avoidance_20260716/bags/ablation_local_only_head_on_realtime_formal_trial_02/metadata.yaml","rosbag2_metadata","12090","eeadc8aa502618cdd31ee4b3bf7c164ecc93829c190d5c491c3194d74974fb5c"
"experiments/cooperative_avoidance_20260716/bags/ablation_local_only_head_on_realtime_formal_trial_03/ablation_local_only_head_on_realtime_formal_trial_03_0.db3","rosbag2_sqlite3","7180288","556aee556ba85270ff5bb4392ba1ad029a1ffc0408d3c8ed3a4bbc2a618d43c2"
"experiments/cooperative_avoidance_20260716/bags/ablation_local_only_head_on_realtime_formal_trial_03/metadata.yaml","rosbag2_metadata","12090","795612c7aa3588df93310f64f16db0bf42294517f2d7f52ed05378c5bb1e1d92"
"experiments/cooperative_avoidance_20260716/bags/ablation_local_only_head_on_realtime_formal_trial_04/ablation_local_only_head_on_realtime_formal_trial_04_0.db3","rosbag2_sqlite3","7376896","a3db5236eb05f1fd25f063890fd68242c2a340a99de0f41c36c8b6a8aff61220"
"experiments/cooperative_avoidance_20260716/bags/ablation_local_only_head_on_realtime_formal_trial_04/metadata.yaml","rosbag2_metadata","12090","2865c88c09139f3c722614927f457a88dfc8cd8401113ed7b295817215e6a32a"
"experiments/cooperative_avoidance_20260716/bags/ablation_local_only_head_on_realtime_formal_trial_05/ablation_local_only_head_on_realtime_formal_trial_05_0.db3","rosbag2_sqlite3","7221248","562522e3188d4cd7197c2e0c8395cbe270d49c211a4601c6459160f45a2966cd"
"experiments/cooperative_avoidance_20260716/bags/ablation_local_only_head_on_realtime_formal_trial_05/metadata.yaml","rosbag2_metadata","12090","228db2683e9a69ae0161cc6fe89444e873d851a38d87973f98f02b84e7bda65a"
"experiments/cooperative_avoidance_20260716/bags/combined_local_then_peer_realtime_trial_pilot_01/combined_local_then_peer_realtime_trial_pilot_01_0.db3","rosbag2_sqlite3","8515584","a5a1352ac1b334b5c42e9fe0b9ddc653c2a47c6458499876445483040ca34614"
"experiments/cooperative_avoidance_20260716/bags/combined_local_then_peer_realtime_trial_pilot_01/metadata.yaml","rosbag2_metadata","12082","374dbce77f5d42c71759d5d50108f37e87b5bf1647c0b7c4d257c43dce903ef4"
"experiments/cooperative_avoidance_20260716/bags/combined_local_then_peer_realtime_trial_pilot_02/combined_local_then_peer_realtime_trial_pilot_02_0.db3","rosbag2_sqlite3","14061568","ace24edb6b162b424d8abf5d7a57a1959c9215f629781c670029930d62a413a0"
"experiments/cooperative_avoidance_20260716/bags/combined_local_then_peer_realtime_trial_pilot_02/metadata.yaml","rosbag2_metadata","12084","f8e85fd2d19dc83383a6b4f7811d328e2d3553e1687a25475e04a1526304ce13"
"experiments/cooperative_avoidance_20260716/bags/combined_local_then_peer_realtime_trial_pilot_03/combined_local_then_peer_realtime_trial_pilot_03_0.db3","rosbag2_sqlite3","13889536","4dda45d30773eb2976c942923ee4639f50516c38d6b605069d13f5753312ea24"
"experiments/cooperative_avoidance_20260716/bags/combined_local_then_peer_realtime_trial_pilot_03/metadata.yaml","rosbag2_metadata","12084","81bc5090d19746a1565d1770b0606393b050b456d9a26fe57d49b87da0cf931e"
"experiments/cooperative_avoidance_20260716/bags/combined_local_then_peer_realtime_trial_pilot_04/combined_local_then_peer_realtime_trial_pilot_04_0.db3","rosbag2_sqlite3","13946880","6d4226208e1ccda3464371e19717a591a452c49076c23f005074b07a4f33bd4a"
"experiments/cooperative_avoidance_20260716/bags/combined_local_then_peer_realtime_trial_pilot_04/metadata.yaml","rosbag2_metadata","12084","01bdfe7dc543320188476ebc9836c3b50d9fb78e480aeed6dbae3a27bae14889"
"experiments/cooperative_avoidance_20260716/bags/combined_wood_moving_peer_postfix_realtime_trial_pilot_fix_01/combined_wood_moving_peer_postfix_realtime_trial_pilot_fix_01_0.db3","rosbag2_sqlite3","11714560","dac723ae5eec0741bb62143f838000e89156b3f754acf02d2c6b2d096abfae2f"
"experiments/cooperative_avoidance_20260716/bags/combined_wood_moving_peer_postfix_realtime_trial_pilot_fix_01/metadata.yaml","rosbag2_metadata","12110","b562fb845f45b32c29a25f6d60f238f678a27cd9473a8675293f4da782b7c7d3"
"experiments/cooperative_avoidance_20260716/bags/combined_wood_moving_peer_postfix_realtime_trial_pilot_fix_02/combined_wood_moving_peer_postfix_realtime_trial_pilot_fix_02_0.db3","rosbag2_sqlite3","11259904","e8daee298127ee386f8c4117d56ea39c584911c22890d540a2674bab99531c92"
"experiments/cooperative_avoidance_20260716/bags/combined_wood_moving_peer_postfix_realtime_trial_pilot_fix_02/metadata.yaml","rosbag2_metadata","12110","727b28f50e7389158c09807999c6ca72df3e0767311dc50ede358de10ef20a03"
"experiments/cooperative_avoidance_20260716/bags/combined_wood_moving_peer_postfix_realtime_trial_pilot_fix_03/combined_wood_moving_peer_postfix_realtime_trial_pilot_fix_03_0.db3","rosbag2_sqlite3","13139968","09c483994013568a9b911ecc18369ad57b3bd2a08ce102e47855dab479168966"
"experiments/cooperative_avoidance_20260716/bags/combined_wood_moving_peer_postfix_realtime_trial_pilot_fix_03/metadata.yaml","rosbag2_metadata","12110","0d892d84fe1cb9d4bebb24715b9e9c2eab234c24156a37df4b919528389bf284"
"experiments/cooperative_avoidance_20260716/bags/combined_wood_moving_peer_realtime_trial_01/combined_wood_moving_peer_realtime_trial_01_0.db3","rosbag2_sqlite3","14147584","5b247b8dfbce1fe97887940481a42f8f283de2c3b85d45d94b6cd8917bea6034"
"experiments/cooperative_avoidance_20260716/bags/combined_wood_moving_peer_realtime_trial_01/metadata.yaml","rosbag2_metadata","12074","acbef7825f9d020077476d626824ed80b45d7ec9b190c45add6355273e1be73c"
"experiments/cooperative_avoidance_20260716/bags/combined_wood_moving_peer_realtime_trial_pilot_01/combined_wood_moving_peer_realtime_trial_pilot_01_0.db3","rosbag2_sqlite3","14950400","8eb8b6ee47e6c6947ecfc0e04d9bb6efcc48669d5604ac80edde88989a75be70"
"experiments/cooperative_avoidance_20260716/bags/combined_wood_moving_peer_realtime_trial_pilot_01/metadata.yaml","rosbag2_metadata","12086","828887e84dc8a631f857055b99f7bf41bb4f1db0e9b0d025744805a4d6bce65f"
"experiments/cooperative_avoidance_20260716/bags/combined_wood_moving_peer_realtime_trial_pilot_02/combined_wood_moving_peer_realtime_trial_pilot_02_0.db3","rosbag2_sqlite3","10698752","213d695f478ea4736e791915b032f5c3994b25b90c5e20a199b7d1f9b762713d"
"experiments/cooperative_avoidance_20260716/bags/combined_wood_moving_peer_realtime_trial_pilot_02/metadata.yaml","rosbag2_metadata","12086","a212a7abece2cbed3e8297a4423d5587bd7746633292ff85437b64c3decb1580"
"experiments/cooperative_avoidance_20260716/bags/crossing_90_realtime_formal_trial_01/crossing_90_realtime_formal_trial_01_0.db3","rosbag2_sqlite3","6574080","e7ed8cfab62ded3f9247124d02cfc3132ccde6c53f2444548258aefe1243cbac"
"experiments/cooperative_avoidance_20260716/bags/crossing_90_realtime_formal_trial_01/metadata.yaml","rosbag2_metadata","3472","e667e4cecbceb6b25899a868106c6072aab27e7f3d857c19228e499f2391ade5"
"experiments/cooperative_avoidance_20260716/bags/crossing_90_realtime_formal_trial_02/crossing_90_realtime_formal_trial_02_0.db3","rosbag2_sqlite3","5275648","bb11651bf3f6bf8b9fc8d5d2b35c7cdc0c8b5dee95640554a4cffa154def0948"
"experiments/cooperative_avoidance_20260716/bags/crossing_90_realtime_formal_trial_02/metadata.yaml","rosbag2_metadata","3472","bf2110ed73febca60f28ebbf94a2d67778d44a6ff0f9b9f99f69868303865264"
"experiments/cooperative_avoidance_20260716/bags/crossing_90_realtime_formal_trial_03/crossing_90_realtime_formal_trial_03_0.db3","rosbag2_sqlite3","5378048","25206b50f6b7b1f4d639d71c5e2c642dbe154626581ca1e63309bf9406a36ee4"
"experiments/cooperative_avoidance_20260716/bags/crossing_90_realtime_formal_trial_03/metadata.yaml","rosbag2_metadata","3472","ab323b398090fc26769e1c2ba03bcf51857264d92cc851bbc8d4702d64b306cc"
"experiments/cooperative_avoidance_20260716/bags/crossing_90_realtime_formal_trial_04/crossing_90_realtime_formal_trial_04_0.db3","rosbag2_sqlite3","5435392","f2f645c77eaa5e4873ed94d8d1cfb98ee80d16c418d8f02a1f4a290aa0611d75"
"experiments/cooperative_avoidance_20260716/bags/crossing_90_realtime_formal_trial_04/metadata.yaml","rosbag2_metadata","3472","d06114edb9a111f80782efeaad3ab6c005fee5ec45ebf6f89ca57c5d96eb57a7"
"experiments/cooperative_avoidance_20260716/bags/crossing_90_realtime_formal_trial_05/crossing_90_realtime_formal_trial_05_0.db3","rosbag2_sqlite3","5349376","a688b8586b6d9736cbc08ffdd38681005688c0d39d49e84c54c8b217cc3e11f7"
"experiments/cooperative_avoidance_20260716/bags/crossing_90_realtime_formal_trial_05/metadata.yaml","rosbag2_metadata","3472","7fbb9e836818d0b8bf8a4abde09506f5f419847a994a39a2533018cd53395f80"
"experiments/cooperative_avoidance_20260716/bags/head_on_centered_realtime_formal_trial_01/head_on_centered_realtime_formal_trial_01_0.db3","rosbag2_sqlite3","8511488","4901411fed6e80b3a9b7919e13a02ea5242c92f9c1ca803e94678f331c17e270"
"experiments/cooperative_avoidance_20260716/bags/head_on_centered_realtime_formal_trial_01/metadata.yaml","rosbag2_metadata","3484","a4d62e47d3c1e27c5b13a2191951da3969aa296b1500c4c8b12a31704b61032f"
"experiments/cooperative_avoidance_20260716/bags/head_on_centered_realtime_formal_trial_02/head_on_centered_realtime_formal_trial_02_0.db3","rosbag2_sqlite3","4755456","e05d0aaae224a6257aa392f13444c9dc081274d1f971aa3b15236ce9c5789149"
"experiments/cooperative_avoidance_20260716/bags/head_on_centered_realtime_formal_trial_02/metadata.yaml","rosbag2_metadata","3482","f03f4e4f412327cc9fe7a1b7714de8c9c76bd43ecd6059e1dc292786c3905bc9"
"experiments/cooperative_avoidance_20260716/bags/head_on_centered_realtime_formal_trial_03/head_on_centered_realtime_formal_trial_03_0.db3","rosbag2_sqlite3","4857856","3186a43fd2e72c4a70cf7740a89a3d1e919349a32d72459de68930f1cfa63162"
"experiments/cooperative_avoidance_20260716/bags/head_on_centered_realtime_formal_trial_03/metadata.yaml","rosbag2_metadata","3482","8d0485f6eee718069a5abd04ff010b569708ec2076b2db24c19cf0e3360a790b"
"experiments/cooperative_avoidance_20260716/bags/head_on_centered_realtime_formal_trial_04/head_on_centered_realtime_formal_trial_04_0.db3","rosbag2_sqlite3","4882432","de43b266e64812bccba7447f2dacbc0e849a1211fd9ded852b950d4ddfc22f03"
"experiments/cooperative_avoidance_20260716/bags/head_on_centered_realtime_formal_trial_04/metadata.yaml","rosbag2_metadata","3482","4c72fb56b7b836234878e2bb78307a2810aae6053c92fb6e76dd05f567c274a3"
"experiments/cooperative_avoidance_20260716/bags/head_on_centered_realtime_formal_trial_05/head_on_centered_realtime_formal_trial_05_0.db3","rosbag2_sqlite3","4947968","7ba0a45310a5a5b72fb768a96fa59db26b7163bdb425eafb12395370a6d9a393"
"experiments/cooperative_avoidance_20260716/bags/head_on_centered_realtime_formal_trial_05/metadata.yaml","rosbag2_metadata","3482","df8daaf35d002ca43428e2706a68f3b19e98b622fc59f7cd3c3fd1c7282d15c3"
"experiments/cooperative_avoidance_20260716/bags/head_on_cpa_only_trial_01/head_on_cpa_only_trial_01_0.db3","rosbag2_sqlite3","16580608","0f4c824a9f45a9f4770e45f93380951d872b5f60fad5322930d4bba16cd81f6c"
"experiments/cooperative_avoidance_20260716/bags/head_on_cpa_only_trial_01/metadata.yaml","rosbag2_metadata","3452","88fd168cdf85bf94484620578209edbe4adb5cd56d2a60f6ad97bfcff6a4d9ef"
"experiments/cooperative_avoidance_20260716/bags/head_on_cpa_only_trial_02_postfix/head_on_cpa_only_trial_02_postfix_0.db3","rosbag2_sqlite3","10280960","3f58272e0eabc10f3e012c05506c3d02de28f53bc9c4ffacfae72deb27db2725"
"experiments/cooperative_avoidance_20260716/bags/head_on_cpa_only_trial_02_postfix/metadata.yaml","rosbag2_metadata","3468","218d34c5401f6d1512416884eed6935e220a001b941fc3e62227ded50858b7e3"
"experiments/cooperative_avoidance_20260716/bags/head_on_cpa_only_trial_03_postfix/head_on_cpa_only_trial_03_postfix_0.db3","rosbag2_sqlite3","19652608","29220d7217330026b708e2c32496c08b9e94f3c31102f20f0f94d72b37641eff"
"experiments/cooperative_avoidance_20260716/bags/head_on_cpa_only_trial_03_postfix/metadata.yaml","rosbag2_metadata","3470","eeedf5682a540428e16e740d5d31c0ec70bb56636b6d9f05571d13378f669c34"
"experiments/cooperative_avoidance_20260716/bags/head_on_cpa_only_trial_04_postfix/head_on_cpa_only_trial_04_postfix_0.db3","rosbag2_sqlite3","16732160","9099f1abf8bcaa857be531299adc31cea9391c0ee0a66e7f4ac865a41df90a9a"
"experiments/cooperative_avoidance_20260716/bags/head_on_cpa_only_trial_04_postfix/metadata.yaml","rosbag2_metadata","3468","4a1a6849a2cbf310479c64590c4517fdcebbfe79916590eb70d60172b428afa9"
"experiments/cooperative_avoidance_20260716/bags/head_on_cpa_only_trial_05_postfix/head_on_cpa_only_trial_05_postfix_0.db3","rosbag2_sqlite3","8855552","e3bf0b063860410c46f15e26232ccd52712ee14f62eb7dc9f325b7b344b9c2db"
"experiments/cooperative_avoidance_20260716/bags/head_on_cpa_only_trial_05_postfix/metadata.yaml","rosbag2_metadata","3468","332a9b40eac473da583d1fbfd8d14cba5806be9c9b4d24eb314dc090765d2833"
"experiments/cooperative_avoidance_20260716/bags/head_on_cpa_only_trial_06_postfix/head_on_cpa_only_trial_06_postfix_0.db3","rosbag2_sqlite3","14221312","211bd13ffa2cf039a6ee2bd106f3a3b69dd30e238df1f28cd5e90b551d89b4bd"
"experiments/cooperative_avoidance_20260716/bags/head_on_cpa_only_trial_06_postfix/metadata.yaml","rosbag2_metadata","3468","6fff819594f8790e37c826c03748c633f0a9c2a69322d17a52a312442117b388"
"experiments/cooperative_avoidance_20260716/bags/head_on_offset_040_automation_interrupted_trial_02/head_on_offset_040_formal_trial_02_0.db3","rosbag2_sqlite3","5066752","d20d7245b8f64183ba526470a4dd30855d3fd8ab0bae91fbd76925dc2f037bfd"
"experiments/cooperative_avoidance_20260716/bags/head_on_offset_040_automation_interrupted_trial_02/metadata.yaml","rosbag2_metadata","3468","ab77e0c460ebb7a0bee81bd0697a97f214b12d92b8d47fea5feeb046433a2533"
"experiments/cooperative_avoidance_20260716/bags/head_on_offset_040_automation_realtime_timeout_trial_02/head_on_offset_040_formal_trial_02_0.db3","rosbag2_sqlite3","5226496","62f9918c9301ca0e7837fe10dc5f1fc2212cf6bd963d9333e073bcf47381b8f2"
"experiments/cooperative_avoidance_20260716/bags/head_on_offset_040_automation_realtime_timeout_trial_02/metadata.yaml","rosbag2_metadata","3468","44b0fe7ce9f578f1e7326547d727fcc3f99d2a074208edf73e391fc125fae32f"
"experiments/cooperative_avoidance_20260716/bags/head_on_offset_040_automation_slow_trial_02/head_on_offset_040_formal_trial_02_0.db3","rosbag2_sqlite3","5283840","9192f52201ce424bdde5314cba6938ac98cff0517197bc0abf652dfb0dd0b496"
"experiments/cooperative_avoidance_20260716/bags/head_on_offset_040_automation_slow_trial_02/metadata.yaml","rosbag2_metadata","3468","4f2cb34ef5dc9da9accd24262c4e3d7e0c8a7ee0ae40752c86d6bd56031f9422"
"experiments/cooperative_avoidance_20260716/bags/head_on_offset_040_formal_trial_01/head_on_offset_040_formal_trial_01_0.db3","rosbag2_sqlite3","7217152","b0265cd892d8aa6af6f896f1ee9ac35105b54f54af066b9fc20e59c84e748568"
"experiments/cooperative_avoidance_20260716/bags/head_on_offset_040_formal_trial_01/metadata.yaml","rosbag2_metadata","3470","18ceab18827b9cfceada6fc3bd2937a8e4ed70fa9daf37318ac672c53081eb1d"
"experiments/cooperative_avoidance_20260716/bags/head_on_offset_040_pilot_trial_01/head_on_offset_040_pilot_trial_01_0.db3","rosbag2_sqlite3","21151744","82c0c7700dc8d77b7e85e4682181c91d4b19a6a9c713f28aca02f38d09ff19c0"
"experiments/cooperative_avoidance_20260716/bags/head_on_offset_040_pilot_trial_01/metadata.yaml","rosbag2_metadata","3470","c57eda862b3fe23eaf3729bbec3c9fe3a0969cf7b306c35628695cd0996c1435"
"experiments/cooperative_avoidance_20260716/bags/head_on_offset_040_realtime_cross_session_invalid_trial_02/head_on_offset_040_realtime_formal_trial_02_0.db3","rosbag2_sqlite3","9097216","a723c125fc79026ce6f406433e87812c9694aaaccb640c19da1e7906891c1083"
"experiments/cooperative_avoidance_20260716/bags/head_on_offset_040_realtime_cross_session_invalid_trial_02/metadata.yaml","rosbag2_metadata","4094","088babf2ed150e688f7b93bd3eb549906c179aac1c1ecc6a3e1ca7e92d414be6"
"experiments/cooperative_avoidance_20260716/bags/head_on_offset_040_realtime_formal_trial_01/head_on_offset_040_realtime_formal_trial_01_0.db3","rosbag2_sqlite3","4612096","ddaee36332e94db4cd0faa2917583fcd8f255fe8f71c2d5d14a87e5ffe56f77c"
"experiments/cooperative_avoidance_20260716/bags/head_on_offset_040_realtime_formal_trial_01/metadata.yaml","rosbag2_metadata","3484","811ed2051983190bd183602e7e9966a5ec8d4204df193670c0eded7be176062f"
"experiments/cooperative_avoidance_20260716/bags/head_on_offset_040_realtime_formal_trial_02/head_on_offset_040_realtime_formal_trial_02_0.db3","rosbag2_sqlite3","4644864","2b1a6a0b70c6fae6f54cd74e9349e51d967ad03de8bd87668a1ee40b7e430374"
"experiments/cooperative_avoidance_20260716/bags/head_on_offset_040_realtime_formal_trial_02/metadata.yaml","rosbag2_metadata","3484","35b8d82c52c0ac18751ee75003fafae7202e8ed36d132bac57abb9452db76acf"
"experiments/cooperative_avoidance_20260716/bags/head_on_offset_040_realtime_formal_trial_03/head_on_offset_040_realtime_formal_trial_03_0.db3","rosbag2_sqlite3","4562944","61c2c40a58fe6d4bca3a7605be8caf218b5a472f81dcf9b894d26e5a7b7b2a0b"
"experiments/cooperative_avoidance_20260716/bags/head_on_offset_040_realtime_formal_trial_03/metadata.yaml","rosbag2_metadata","3484","b0b60d14c9db2f7ae1598ad7621789b55b671f5952a17b4add3fa6c1190bca86"
"experiments/cooperative_avoidance_20260716/bags/head_on_offset_040_realtime_formal_trial_04/head_on_offset_040_realtime_formal_trial_04_0.db3","rosbag2_sqlite3","4579328","efbe826d81084f8e3157f3d782039bcfcf24723628660c1f4517ad0d25bd2bf8"
"experiments/cooperative_avoidance_20260716/bags/head_on_offset_040_realtime_formal_trial_04/metadata.yaml","rosbag2_metadata","3484","ff88d8fa080a7a229164da98ff050e221b4d121dc70161fc3928876cd1a864df"
"experiments/cooperative_avoidance_20260716/bags/head_on_offset_040_realtime_formal_trial_05/head_on_offset_040_realtime_formal_trial_05_0.db3","rosbag2_sqlite3","4476928","6e4101e1657ce4131d1b2ac8336f703d7347b6e1c649a8abf1429f510b0bc777"
"experiments/cooperative_avoidance_20260716/bags/head_on_offset_040_realtime_formal_trial_05/metadata.yaml","rosbag2_metadata","3484","91a5b4856723e497e04e610fc610787786823cc5157debd48c8a7322768a9bb0"
"experiments/cooperative_avoidance_20260716/bags/head_on_offset_040_realtime_validation_01/head_on_offset_040_realtime_validation_01_0.db3","rosbag2_sqlite3","4444160","1fdb891f8d078734d13c44103291a3d4ff66d7abe2c628805606a3af05dc55ce"
"experiments/cooperative_avoidance_20260716/bags/head_on_offset_040_realtime_validation_01/metadata.yaml","rosbag2_metadata","3480","7b46538962bc5f89244dd210658ea52694ee7a3d9c81e12cac609ac42e888bf8"
"experiments/cooperative_avoidance_20260716/bags/head_on_trial_01/head_on_trial_01_0.db3","rosbag2_sqlite3","4861952","20238bcac3a22bcd4e4a545978295a89b3648e267eb2b0353c7d8d2413653fd8"
"experiments/cooperative_avoidance_20260716/bags/head_on_trial_01/metadata.yaml","rosbag2_metadata","3430","c1c97606ec59d0c86efc330e4428f88f16960e2b9b624b692ea7c9cb8166f81f"
"experiments/cooperative_avoidance_20260716/bags/head_on_trial_02_recovery/head_on_trial_02_recovery_0.db3","rosbag2_sqlite3","4472832","c5e8248426ffd98dbd4f3da7aa35f79d757c084844f4a94f83a1963329a1070e"
"experiments/cooperative_avoidance_20260716/bags/head_on_trial_02_recovery/metadata.yaml","rosbag2_metadata","3448","2708e3c2a31268e7743b57e4d79ac1f41db26f88d1a08848addf919e0c9d4ef6"
"experiments/cooperative_avoidance_20260716/bags/head_on_trial_03_corrected/head_on_trial_03_corrected_0.db3","rosbag2_sqlite3","4857856","dbbc1e8135b81c0ca1f983745da0465cfc1aa5fa719c384de6461209ee8b4a48"
"experiments/cooperative_avoidance_20260716/bags/head_on_trial_03_corrected/metadata.yaml","rosbag2_metadata","3450","b4d620a5bb5d71736c2e5fda01520c93c1ce90bdf18b9f6268c11597f01cde58"
"experiments/cooperative_avoidance_20260716/bags/head_on_trial_04_smoothed/head_on_trial_04_smoothed_0.db3","rosbag2_sqlite3","7979008","8e1d813b0fc3f83eb49394c20132755f9b13ee1032067a4675545d782749eb08"
"experiments/cooperative_avoidance_20260716/bags/head_on_trial_04_smoothed/metadata.yaml","rosbag2_metadata","3452","3c7c86fc7f2dcb49edecc3db65e4c27d46017af62f96f315dd7a36e4799c30f8"
"experiments/cooperative_avoidance_20260716/bags/head_on_trial_05_smoothed_recovery/head_on_trial_05_smoothed_recovery_0.db3","rosbag2_sqlite3","6893568","bd75de1c805569a6c329a9dd0195a0e0b43fa42f20309bddd6c86ec9cdf276e7"
"experiments/cooperative_avoidance_20260716/bags/head_on_trial_05_smoothed_recovery/metadata.yaml","rosbag2_metadata","3468","2b6c2c6978a916fe14e5deb33e649454d2a07d0697463a96d7a4692918f382fa"
"experiments/fusion_static_neighbor_20260716/bags/local_static_long_trial_02/local_static_long_trial_02_0.db3","rosbag2_sqlite3","28372992","390f8d2825901c10d3cd07d284a6b0050bcc9a1f14145c088d64e44279a106a3"
"experiments/fusion_static_neighbor_20260716/bags/local_static_long_trial_02/metadata.yaml","rosbag2_metadata","7277","f3075e83ad2d5d710e4d45a65c55f55a816562e4af327eb4c622815102c711e7"
"experiments/fusion_static_neighbor_20260716/bags/local_static_long_trial_03/local_static_long_trial_03_0.db3","rosbag2_sqlite3","129138688","1e2439004330c303fd59221a931917f63e4b1073ff494e9c24039aa971b19e5c"
"experiments/fusion_static_neighbor_20260716/bags/local_static_long_trial_03/metadata.yaml","rosbag2_metadata","7282","36645758f52f4c94a1224c2a94b1c9bd21b99593f6df8032932ca70adc838e02"
"experiments/fusion_static_neighbor_20260716/bags/local_static_long_trial_04/local_static_long_trial_04_0.db3","rosbag2_sqlite3","24358912","e91c3c1dd0d72c9275ace3b60334e06523ff3e15c96116401b8d5efc079f289f"
"experiments/fusion_static_neighbor_20260716/bags/local_static_long_trial_04/metadata.yaml","rosbag2_metadata","7266","254663454862e293bf8985007f59f95caf295d0e9d7807070a7d1ef2e81cb92b"
"experiments/fusion_static_neighbor_20260716/bags/local_static_long_trial_05/local_static_long_trial_05_0.db3","rosbag2_sqlite3","25751552","2c013b3c59fcb6bbe8f1a42bca00a5740c96029cb88f0f9f32e7397667bc96a0"
"experiments/fusion_static_neighbor_20260716/bags/local_static_long_trial_05/metadata.yaml","rosbag2_metadata","7277","4ca702e37b25b498f1ac54ad0de6951bf88ebfde783c78a27e1e07cfc5ff411b"
"experiments/fusion_static_neighbor_20260716/bags/local_static_long_trial_06/local_static_long_trial_06_0.db3","rosbag2_sqlite3","18374656","7422f284280e81da98cd873b1ee61051d39a63636166993e2b3b738c35df7e7f"
"experiments/fusion_static_neighbor_20260716/bags/local_static_long_trial_06/metadata.yaml","rosbag2_metadata","7264","e5e49b9a00155a8f3c281b6f807ac2cc8e102e68b1eeae0172c5fee92ead1813"
